%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% sea_water_temperature (deg C)
% depth (m)
%
timestamp_utc,depth,sea_water_temperature,sea_water_temperature_quality
2010-01-01 00:00:02,30,17.958,0
2010-01-01 00:15:02,30,17.9615,0
2010-01-01 00:30:02,30,17.9605,0
2010-01-01 00:45:02,30,17.9568,0
2010-01-01 01:00:02,30,17.9595,0
2010-01-01 01:15:02,30,17.9574,0
2010-01-01 01:30:01,30,17.9608,0
2010-01-01 01:45:01,30,17.9712,0
2010-01-01 02:00:01,30,17.9883,0
2010-01-01 02:15:01,30,18.0073,0
2010-01-01 02:30:01,30,18.0426,0
2010-01-01 02:45:01,30,18.1213,0
2010-01-01 03:00:01,30,18.1175,0
2010-01-01 03:15:01,30,18.1259,0
2010-01-01 03:30:01,30,18.1284,0
2010-01-01 03:45:01,30,18.1329,0
2010-01-01 04:00:01,30,18.1394,0
2010-01-01 04:15:01,30,18.1327,0
2010-01-01 04:30:01,30,18.1415,0
2010-01-01 04:45:01,30,18.1155,0
2010-01-01 05:00:01,30,18.1076,0
2010-01-01 05:15:01,30,18.0529,0
2010-01-01 05:30:01,30,18.0599,0
2010-01-01 05:45:01,30,18.0785,0
2010-01-01 06:00:01,30,18.0792,0
2010-01-01 06:15:01,30,18.086,0
2010-01-01 06:30:01,30,18.1035,0
2010-01-01 06:45:01,30,18.1342,0
2010-01-01 07:00:01,30,18.1415,0
2010-01-01 07:15:01,30,18.1411,0
2010-01-01 07:30:01,30,18.1413,0
2010-01-01 07:45:01,30,18.1453,0
2010-01-01 08:00:01,30,18.1625,0
2010-01-01 08:15:01,30,18.173,0
2010-01-01 08:30:01,30,18.192,0
2010-01-01 08:45:01,30,18.2086,0
2010-01-01 09:00:01,30,18.2303,0
2010-01-01 09:15:01,30,18.2571,0
2010-01-01 09:30:01,30,18.2775,0
2010-01-01 09:45:01,30,18.3006,0
2010-01-01 10:00:01,30,18.3244,0
2010-01-01 10:15:01,30,18.3382,0
2010-01-01 10:30:01,30,18.3413,0
2010-01-01 10:45:01,30,18.3421,0
2010-01-01 11:00:01,30,18.357,0
2010-01-01 11:15:01,30,18.3541,0
2010-01-01 11:30:01,30,18.3524,0
2010-01-01 11:45:01,30,18.353,0
2010-01-01 12:00:01,30,18.3553,0
