%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% conductivity (siemens)
% depth (m)
%
timestamp_utc,depth,conductivity,conductivity_quality
2005-01-01 00:00:01,15,4.74531,0
2005-01-01 00:00:01,30,4.71479,0
2005-01-01 00:05:01,15,4.74446,0
2005-01-01 00:05:01,30,4.71435,0
2005-01-01 00:10:01,15,4.74504,0
2005-01-01 00:10:01,30,4.71349,0
2005-01-01 00:15:01,15,4.74409,0
2005-01-01 00:15:01,30,4.71325,0
2005-01-01 00:20:01,15,4.744,0
2005-01-01 00:20:01,30,4.71274,0
2005-01-01 00:25:01,15,4.74615,0
2005-01-01 00:25:01,30,4.7123,0
2005-01-01 00:30:01,15,4.7491,0
2005-01-01 00:30:01,30,4.71144,0
2005-01-01 00:35:01,15,4.74948,0
2005-01-01 00:35:01,30,4.71137,0
2005-01-01 00:40:01,15,4.74921,0
2005-01-01 00:40:01,30,4.7113,0
2005-01-01 00:45:01,15,4.74612,0
2005-01-01 00:45:01,30,4.71123,0
2005-01-01 00:50:01,15,4.74993,0
2005-01-01 00:50:01,30,4.7104,0
2005-01-01 00:55:01,15,4.74155,0
2005-01-01 00:55:01,30,4.70997,0
2005-01-01 01:00:01,15,4.7387,0
2005-01-01 01:00:01,30,4.70947,0
2005-01-01 01:05:01,15,4.72943,0
2005-01-01 01:05:01,30,4.70887,0
2005-01-01 01:10:01,15,4.72989,0
2005-01-01 01:10:01,30,4.70833,0
2005-01-01 01:15:01,15,4.7378,0
2005-01-01 01:15:01,30,4.70824,0
2005-01-01 01:20:01,15,4.73199,0
2005-01-01 01:20:01,30,4.70796,0
2005-01-01 01:25:01,15,4.74806,0
2005-01-01 01:25:01,30,4.7074,0
2005-01-01 01:30:01,15,4.73276,0
2005-01-01 01:30:01,30,4.70742,0
2005-01-01 01:35:01,15,4.74929,0
2005-01-01 01:35:01,30,4.70705,0
2005-01-01 01:40:01,15,4.74033,0
2005-01-01 01:40:01,30,4.70714,0
2005-01-01 01:45:01,15,4.71602,0
2005-01-01 01:45:01,30,4.70681,0
2005-01-01 01:50:01,15,4.76383,0
2005-01-01 01:50:01,30,4.707,0
2005-01-01 01:55:01,15,4.74045,0
2005-01-01 01:55:01,30,4.70691,0
2005-01-01 02:00:01,15,4.73862,0
2005-01-01 02:00:01,30,4.70677,0
2005-01-01 02:05:01,15,4.72031,0
2005-01-01 02:05:01,30,4.7065,0
2005-01-01 02:10:01,15,4.71209,0
2005-01-01 02:10:01,30,4.70648,0
2005-01-01 02:15:01,15,4.68812,0
2005-01-01 02:15:01,30,4.70639,0
2005-01-01 02:20:01,15,4.68207,0
2005-01-01 02:20:01,30,4.70644,0
2005-01-01 02:25:01,15,4.68709,0
2005-01-01 02:25:01,30,4.70648,0
2005-01-01 02:30:01,15,4.71639,0
2005-01-01 02:30:01,30,4.70646,0
2005-01-01 02:35:01,15,4.7178,0
2005-01-01 02:35:01,30,4.70648,0
2005-01-01 02:40:01,15,4.71633,0
2005-01-01 02:40:01,30,4.70658,0
2005-01-01 02:45:01,15,4.71152,0
2005-01-01 02:45:01,30,4.70653,0
2005-01-01 02:50:01,15,4.69883,0
2005-01-01 02:50:01,30,4.7066,0
2005-01-01 02:55:01,15,4.70819,0
2005-01-01 02:55:01,30,4.70665,0
2005-01-01 03:00:01,15,4.72212,0
2005-01-01 03:00:01,30,4.70667,0
2005-01-01 03:05:01,15,4.7379,0
2005-01-01 03:05:01,30,4.70674,0
2005-01-01 03:10:01,15,4.7205,0
2005-01-01 03:10:01,30,4.70674,0
2005-01-01 03:15:01,15,4.70498,0
2005-01-01 03:15:01,30,4.70681,0
2005-01-01 03:20:01,15,4.70467,0
2005-01-01 03:20:01,30,4.70681,0
2005-01-01 03:25:01,15,4.68632,0
2005-01-01 03:25:01,30,4.70684,0
2005-01-01 03:30:01,15,4.66966,0
2005-01-01 03:30:01,30,4.70677,0
2005-01-01 03:35:01,15,4.68013,0
2005-01-01 03:35:01,30,4.70688,0
2005-01-01 03:40:01,15,4.68677,0
2005-01-01 03:40:01,30,4.70681,0
2005-01-01 03:45:01,15,4.69501,0
2005-01-01 03:45:01,30,4.7069,0
2005-01-01 03:50:01,15,4.71202,0
2005-01-01 03:50:01,30,4.7069,0
2005-01-01 03:55:01,15,4.72513,0
2005-01-01 03:55:01,30,4.70686,0
2005-01-01 04:00:01,15,4.72864,0
2005-01-01 04:00:01,30,4.70686,0
2005-01-01 04:05:01,15,4.71439,0
2005-01-01 04:05:01,30,4.70696,0
2005-01-01 04:10:01,15,4.71844,0
2005-01-01 04:10:01,30,4.70683,0
2005-01-01 04:15:01,15,4.7289,0
2005-01-01 04:15:01,30,4.70689,0
2005-01-01 04:20:01,15,4.73143,0
2005-01-01 04:20:01,30,4.70683,0
2005-01-01 04:25:01,15,4.73019,0
2005-01-01 04:25:01,30,4.70686,0
2005-01-01 04:30:01,15,4.7293,0
2005-01-01 04:30:01,30,4.70686,0
2005-01-01 04:35:01,15,4.72688,0
2005-01-01 04:35:01,30,4.7069,0
2005-01-01 04:40:01,15,4.72899,0
2005-01-01 04:40:01,30,4.70695,0
2005-01-01 04:45:01,15,4.73041,0
2005-01-01 04:45:01,30,4.7069,0
2005-01-01 04:50:01,15,4.72974,0
2005-01-01 04:50:01,30,4.707,0
2005-01-01 04:55:01,15,4.72961,0
2005-01-01 04:55:01,30,4.70708,0
2005-01-01 05:00:01,15,4.7311,0
2005-01-01 05:00:01,30,4.70712,0
2005-01-01 05:05:01,15,4.73614,0
2005-01-01 05:05:01,30,4.70723,0
2005-01-01 05:10:01,15,4.74299,0
2005-01-01 05:10:01,30,4.70733,0
2005-01-01 05:15:01,15,4.7352,0
2005-01-01 05:15:01,30,4.70742,0
2005-01-01 05:20:01,15,4.724,0
2005-01-01 05:20:01,30,4.70758,0
2005-01-01 05:25:01,15,4.7299,0
2005-01-01 05:25:01,30,4.70772,0
2005-01-01 05:30:01,15,4.72728,0
2005-01-01 05:30:01,30,4.70801,0
2005-01-01 05:35:01,15,4.72069,0
2005-01-01 05:35:01,30,4.70829,0
2005-01-01 05:40:01,15,4.71355,0
2005-01-01 05:40:01,30,4.70831,0
2005-01-01 05:45:01,15,4.71989,0
2005-01-01 05:45:01,30,4.70852,0
2005-01-01 05:50:01,15,4.71096,0
2005-01-01 05:50:01,30,4.70859,0
2005-01-01 05:55:01,15,4.71011,0
2005-01-01 05:55:01,30,4.709,0
2005-01-01 06:00:01,15,4.71122,0
2005-01-01 06:00:01,30,4.70915,0
2005-01-01 06:05:01,15,4.71364,0
2005-01-01 06:05:01,30,4.7099,0
2005-01-01 06:10:01,15,4.71083,0
2005-01-01 06:10:01,30,4.71023,0
2005-01-01 06:15:01,15,4.71242,0
2005-01-01 06:15:01,30,4.71108,0
2005-01-01 06:20:01,15,4.71144,0
2005-01-01 06:20:01,30,4.71052,0
2005-01-01 06:25:01,15,4.70772,0
2005-01-01 06:25:01,30,4.71361,0
2005-01-01 06:30:01,15,4.70944,0
2005-01-01 06:30:01,30,4.71413,0
2005-01-01 06:35:01,15,4.70706,0
2005-01-01 06:35:01,30,4.7147,0
2005-01-01 06:40:01,15,4.70253,0
2005-01-01 06:40:01,30,4.7166,0
2005-01-01 06:45:01,15,4.69701,0
2005-01-01 06:45:01,30,4.71884,0
2005-01-01 06:50:01,15,4.70356,0
2005-01-01 06:50:01,30,4.71956,0
2005-01-01 06:55:01,15,4.70538,0
2005-01-01 06:55:01,30,4.72108,0
2005-01-01 07:00:01,15,4.70692,0
2005-01-01 07:00:01,30,4.7207,0
2005-01-01 07:05:01,15,4.6968,0
2005-01-01 07:05:01,30,4.71944,0
2005-01-01 07:10:01,15,4.70026,0
2005-01-01 07:10:01,30,4.71882,0
2005-01-01 07:15:01,15,4.70184,0
2005-01-01 07:15:01,30,4.71798,0
2005-01-01 07:20:01,15,4.704,0
2005-01-01 07:20:01,30,4.71679,0
2005-01-01 07:25:01,15,4.70158,0
2005-01-01 07:25:01,30,4.71358,0
2005-01-01 07:30:01,15,4.70326,0
2005-01-01 07:30:01,30,4.7039,0
2005-01-01 07:35:01,15,4.69511,0
2005-01-01 07:35:01,30,4.70323,0
2005-01-01 07:40:01,15,4.6865,0
2005-01-01 07:40:01,30,4.70135,0
2005-01-01 07:45:01,15,4.68776,0
2005-01-01 07:45:01,30,4.70079,0
2005-01-01 07:50:01,15,4.68525,0
2005-01-01 07:50:01,30,4.70046,0
2005-01-01 07:55:01,15,4.69009,0
2005-01-01 07:55:01,30,4.6995,0
2005-01-01 08:00:01,15,4.69408,0
2005-01-01 08:00:01,30,4.69803,0
2005-01-01 08:05:01,15,4.69251,0
2005-01-01 08:05:01,30,4.69674,0
2005-01-01 08:10:01,15,4.68706,0
2005-01-01 08:10:01,30,4.69604,0
2005-01-01 08:15:01,15,4.6796,0
2005-01-01 08:15:01,30,4.69494,0
2005-01-01 08:20:01,15,4.67434,0
2005-01-01 08:20:01,30,4.69357,0
2005-01-01 08:25:01,15,4.67427,0
2005-01-01 08:25:01,30,4.69193,0
2005-01-01 08:30:01,15,4.67558,0
2005-01-01 08:30:01,30,4.69067,0
2005-01-01 08:35:01,15,4.67672,0
2005-01-01 08:35:01,30,4.69079,0
2005-01-01 08:40:01,15,4.67714,0
2005-01-01 08:40:01,30,4.69011,0
2005-01-01 08:45:01,15,4.67751,0
2005-01-01 08:45:01,30,4.68897,0
2005-01-01 08:50:01,15,4.67738,0
2005-01-01 08:50:01,30,4.68932,0
2005-01-01 08:55:01,15,4.67724,0
2005-01-01 08:55:01,30,4.68873,0
2005-01-01 09:00:01,15,4.67762,0
2005-01-01 09:00:01,30,4.68838,0
2005-01-01 09:05:01,15,4.67676,0
2005-01-01 09:05:01,30,4.68789,0
2005-01-01 09:10:01,15,4.68264,0
2005-01-01 09:10:01,30,4.68733,0
2005-01-01 09:15:01,15,4.68448,0
2005-01-01 09:15:01,30,4.68729,0
2005-01-01 09:20:01,15,4.68201,0
2005-01-01 09:20:01,30,4.68715,0
2005-01-01 09:25:01,15,4.68241,0
2005-01-01 09:25:01,30,4.68614,0
2005-01-01 09:30:01,15,4.68065,0
2005-01-01 09:30:01,30,4.6853,0
2005-01-01 09:35:01,15,4.68259,0
2005-01-01 09:35:01,30,4.68467,0
2005-01-01 09:40:01,15,4.68452,0
2005-01-01 09:40:01,30,4.68442,0
2005-01-01 09:45:01,15,4.69257,0
2005-01-01 09:45:01,30,4.68379,0
2005-01-01 09:50:01,15,4.68922,0
2005-01-01 09:50:01,30,4.68309,0
2005-01-01 09:55:01,15,4.6724,0
2005-01-01 09:55:01,30,4.68304,0
2005-01-01 10:00:01,15,4.69559,0
2005-01-01 10:00:01,30,4.68244,0
2005-01-01 10:05:01,15,4.68901,0
2005-01-01 10:05:01,30,4.68153,0
2005-01-01 10:10:01,15,4.69041,0
2005-01-01 10:10:01,30,4.68127,0
2005-01-01 10:15:01,15,4.68573,0
2005-01-01 10:15:01,30,4.68102,0
2005-01-01 10:20:01,15,4.68987,0
2005-01-01 10:20:01,30,4.67976,0
2005-01-01 10:25:01,15,4.69088,0
2005-01-01 10:25:01,30,4.67885,0
2005-01-01 10:30:01,15,4.68396,0
2005-01-01 10:30:01,30,4.67855,0
2005-01-01 10:35:00,30,4.67834,0
2005-01-01 10:35:01,15,4.68887,0
2005-01-01 10:40:00,30,4.67745,0
2005-01-01 10:40:01,15,4.68819,0
2005-01-01 10:45:00,30,4.67618,0
2005-01-01 10:45:01,15,4.69229,0
2005-01-01 10:50:00,30,4.67522,0
2005-01-01 10:50:01,15,4.68216,0
2005-01-01 10:55:00,30,4.67441,0
2005-01-01 10:55:01,15,4.69115,0
2005-01-01 11:00:00,30,4.67441,0
2005-01-01 11:00:01,15,4.67619,0
2005-01-01 11:05:00,30,4.67404,0
2005-01-01 11:05:01,15,4.69136,0
2005-01-01 11:10:00,30,4.6735,0
2005-01-01 11:10:01,15,4.69417,0
2005-01-01 11:15:00,30,4.6729,0
2005-01-01 11:15:01,15,4.69846,0
2005-01-01 11:20:00,30,4.67285,0
2005-01-01 11:20:01,15,4.7072,0
2005-01-01 11:25:00,30,4.67262,0
2005-01-01 11:25:01,15,4.70214,0
2005-01-01 11:30:00,30,4.67255,0
2005-01-01 11:30:01,15,4.71023,0
2005-01-01 11:35:00,30,4.67239,0
2005-01-01 11:35:01,15,4.69627,0
2005-01-01 11:40:00,30,4.67079,0
2005-01-01 11:40:01,15,4.71214,0
2005-01-01 11:45:00,30,4.67016,0
2005-01-01 11:45:01,15,4.71574,0
2005-01-01 11:50:00,30,4.66967,0
2005-01-01 11:50:01,15,4.70547,0
2005-01-01 11:55:00,30,4.66911,0
2005-01-01 11:55:01,15,4.71008,0
2005-01-01 12:00:00,30,4.66853,0
2005-01-01 12:00:01,15,4.71921,0
2005-01-01 12:05:00,30,4.66788,0
2005-01-01 12:05:01,15,4.72257,0
2005-01-01 12:10:00,30,4.66758,0
2005-01-01 12:10:01,15,4.70593,0
2005-01-01 12:15:00,30,4.66754,0
2005-01-01 12:15:01,15,4.70952,0
2005-01-01 12:20:00,30,4.66756,0
2005-01-01 12:20:01,15,4.7238,0
2005-01-01 12:25:00,30,4.66807,0
2005-01-01 12:25:01,15,4.72599,0
2005-01-01 12:30:00,30,4.66837,0
2005-01-01 12:30:01,15,4.72858,0
2005-01-01 12:35:00,30,4.668,0
2005-01-01 12:35:01,15,4.71903,0
2005-01-01 12:40:00,30,4.66781,0
2005-01-01 12:40:01,15,4.71288,0
2005-01-01 12:45:00,30,4.66761,0
2005-01-01 12:45:01,15,4.72124,0
2005-01-01 12:50:00,30,4.66756,0
2005-01-01 12:50:01,15,4.72943,0
2005-01-01 12:55:00,30,4.66756,0
2005-01-01 12:55:01,15,4.72594,0
2005-01-01 13:00:00,30,4.66754,0
2005-01-01 13:00:01,15,4.7108,0
2005-01-01 13:05:00,30,4.66723,0
2005-01-01 13:05:01,15,4.7189,0
2005-01-01 13:10:00,30,4.66707,0
2005-01-01 13:10:01,15,4.7286,0
2005-01-01 13:15:00,30,4.66672,0
2005-01-01 13:15:01,15,4.71955,0
2005-01-01 13:20:00,30,4.66665,0
2005-01-01 13:20:01,15,4.70998,0
2005-01-01 13:25:00,30,4.66654,0
2005-01-01 13:25:01,15,4.70915,0
2005-01-01 13:30:00,30,4.66659,0
2005-01-01 13:30:01,15,4.70876,0
2005-01-01 13:35:00,30,4.66656,0
2005-01-01 13:35:01,15,4.70771,0
2005-01-01 13:40:00,30,4.66603,0
2005-01-01 13:40:01,15,4.70644,0
2005-01-01 13:45:00,30,4.66584,0
2005-01-01 13:45:01,15,4.69943,0
2005-01-01 13:50:00,30,4.66515,0
2005-01-01 13:50:01,15,4.69614,0
2005-01-01 13:55:00,30,4.6645,0
2005-01-01 13:55:01,15,4.695,0
2005-01-01 14:00:00,30,4.6638,0
2005-01-01 14:00:01,15,4.69365,0
2005-01-01 14:05:00,30,4.66332,0
2005-01-01 14:05:01,15,4.69297,0
2005-01-01 14:10:00,30,4.66369,0
2005-01-01 14:10:01,15,4.69261,0
2005-01-01 14:15:00,30,4.66385,0
2005-01-01 14:15:01,15,4.69255,0
2005-01-01 14:20:00,30,4.66396,0
2005-01-01 14:20:01,15,4.69253,0
2005-01-01 14:25:00,30,4.66313,0
2005-01-01 14:25:01,15,4.69203,0
2005-01-01 14:30:00,30,4.66281,0
2005-01-01 14:30:01,15,4.69169,0
2005-01-01 14:35:00,30,4.66287,0
2005-01-01 14:35:01,15,4.69039,0
2005-01-01 14:40:00,30,4.66234,0
2005-01-01 14:40:01,15,4.68955,0
2005-01-01 14:45:00,30,4.66204,0
2005-01-01 14:45:01,15,4.68934,0
2005-01-01 14:50:00,30,4.66158,0
2005-01-01 14:50:01,15,4.68956,0
2005-01-01 14:55:00,30,4.66151,0
2005-01-01 14:55:01,15,4.68831,0
2005-01-01 15:00:00,30,4.66153,0
2005-01-01 15:00:01,15,4.68748,0
2005-01-01 15:05:00,30,4.66114,0
2005-01-01 15:05:01,15,4.68759,0
2005-01-01 15:10:00,30,4.66093,0
2005-01-01 15:10:01,15,4.68702,0
2005-01-01 15:15:00,30,4.66028,0
2005-01-01 15:15:01,15,4.68616,0
2005-01-01 15:20:00,30,4.66019,0
2005-01-01 15:20:01,15,4.68792,0
2005-01-01 15:25:00,30,4.65926,0
2005-01-01 15:25:01,15,4.68606,0
2005-01-01 15:30:00,30,4.65908,0
2005-01-01 15:30:01,15,4.68405,0
2005-01-01 15:35:00,30,4.65868,0
2005-01-01 15:35:01,15,4.68457,0
2005-01-01 15:40:00,30,4.65857,0
2005-01-01 15:40:01,15,4.68365,0
2005-01-01 15:45:00,30,4.6584,0
2005-01-01 15:45:01,15,4.68226,0
2005-01-01 15:50:00,30,4.65819,0
2005-01-01 15:50:01,15,4.68245,0
2005-01-01 15:55:00,30,4.65822,0
2005-01-01 15:55:01,15,4.68083,0
2005-01-01 16:00:00,30,4.65831,0
2005-01-01 16:00:01,15,4.68282,0
2005-01-01 16:05:00,30,4.65857,0
2005-01-01 16:05:01,15,4.68189,0
2005-01-01 16:10:00,30,4.65861,0
2005-01-01 16:10:01,15,4.68259,0
2005-01-01 16:15:00,30,4.65924,0
2005-01-01 16:15:01,15,4.68238,0
2005-01-01 16:20:00,30,4.6594,0
2005-01-01 16:20:01,15,4.68086,0
2005-01-01 16:25:00,30,4.65947,0
2005-01-01 16:25:01,15,4.67841,0
2005-01-01 16:30:00,30,4.65968,0
2005-01-01 16:30:01,15,4.6783,0
2005-01-01 16:35:00,30,4.65975,0
2005-01-01 16:35:01,15,4.67744,0
2005-01-01 16:40:00,30,4.65999,0
2005-01-01 16:40:01,15,4.67606,0
2005-01-01 16:45:00,30,4.6604,0
2005-01-01 16:45:01,15,4.67549,0
2005-01-01 16:50:00,30,4.66063,0
2005-01-01 16:50:01,15,4.67254,0
2005-01-01 16:55:00,30,4.66095,0
2005-01-01 16:55:01,15,4.67393,0
2005-01-01 17:00:00,30,4.66121,0
2005-01-01 17:00:01,15,4.67111,0
2005-01-01 17:05:00,30,4.66111,0
2005-01-01 17:05:01,15,4.67168,0
2005-01-01 17:10:00,30,4.66121,0
2005-01-01 17:10:01,15,4.67276,0
2005-01-01 17:15:00,30,4.66104,0
2005-01-01 17:15:01,15,4.673,0
2005-01-01 17:20:00,30,4.66081,0
2005-01-01 17:20:01,15,4.6699,0
2005-01-01 17:25:00,30,4.6604,0
2005-01-01 17:25:01,15,4.66854,0
2005-01-01 17:30:00,30,4.66026,0
2005-01-01 17:30:01,15,4.66803,0
2005-01-01 17:35:00,30,4.65963,0
2005-01-01 17:35:01,15,4.6674,0
2005-01-01 17:40:00,30,4.65919,0
2005-01-01 17:40:01,15,4.688,0
2005-01-01 17:45:00,30,4.65912,0
2005-01-01 17:45:01,15,4.69068,0
2005-01-01 17:50:00,30,4.65884,0
2005-01-01 17:50:01,15,4.68744,0
2005-01-01 17:55:00,30,4.6582,0
2005-01-01 17:55:01,15,4.68655,0
2005-01-01 18:00:00,30,4.6578,0
2005-01-01 18:00:01,15,4.67591,0
2005-01-01 18:05:00,30,4.65727,0
2005-01-01 18:05:01,15,4.68582,0
2005-01-01 18:10:00,30,4.65704,0
2005-01-01 18:10:01,15,4.66329,0
2005-01-01 18:15:00,30,4.65679,0
2005-01-01 18:15:01,15,4.67734,0
2005-01-01 18:20:00,30,4.65595,0
2005-01-01 18:20:01,15,4.66029,0
2005-01-01 18:25:00,30,4.6557,0
2005-01-01 18:25:01,15,4.68021,0
2005-01-01 18:30:00,30,4.65428,0
2005-01-01 18:30:01,15,4.67908,0
2005-01-01 18:35:00,30,4.65373,0
2005-01-01 18:35:01,15,4.66396,0
2005-01-01 18:40:00,30,4.65329,0
2005-01-01 18:40:01,15,4.66133,0
2005-01-01 18:45:00,30,4.65235,0
2005-01-01 18:45:01,15,4.66622,0
2005-01-01 18:50:00,30,4.65175,0
2005-01-01 18:50:01,15,4.6664,0
2005-01-01 18:55:00,30,4.65142,0
2005-01-01 18:55:01,15,4.66751,0
2005-01-01 19:00:00,30,4.65089,0
2005-01-01 19:00:01,15,4.66524,0
2005-01-01 19:05:00,30,4.65049,0
2005-01-01 19:05:01,15,4.64828,0
2005-01-01 19:10:00,30,4.6503,0
2005-01-01 19:10:01,15,4.66012,0
2005-01-01 19:15:00,30,4.64979,0
2005-01-01 19:15:01,15,4.66005,0
2005-01-01 19:20:00,30,4.64978,0
2005-01-01 19:20:01,15,4.66017,0
2005-01-01 19:25:00,30,4.64951,0
2005-01-01 19:25:01,15,4.65077,0
2005-01-01 19:30:00,30,4.64948,0
2005-01-01 19:30:01,15,4.63875,0
2005-01-01 19:35:00,30,4.64932,0
2005-01-01 19:35:01,15,4.63636,0
2005-01-01 19:40:00,30,4.64913,0
2005-01-01 19:40:01,15,4.6162,0
2005-01-01 19:45:00,30,4.64766,0
2005-01-01 19:45:01,15,4.61048,0
2005-01-01 19:50:00,30,4.64572,0
2005-01-01 19:50:01,15,4.61439,0
2005-01-01 19:55:00,30,4.64462,0
2005-01-01 19:55:01,15,4.59996,0
2005-01-01 20:00:00,30,4.64462,0
2005-01-01 20:00:01,15,4.6174,0
2005-01-01 20:05:00,30,4.6436,0
2005-01-01 20:05:01,15,4.61853,0
2005-01-01 20:10:00,30,4.64362,0
2005-01-01 20:10:01,15,4.62245,0
2005-01-01 20:15:00,30,4.64311,0
2005-01-01 20:15:01,15,4.62388,0
2005-01-01 20:20:00,30,4.64229,0
2005-01-01 20:20:01,15,4.61558,0
2005-01-01 20:25:00,30,4.64143,0
2005-01-01 20:25:01,15,4.61334,0
2005-01-01 20:30:00,30,4.64087,0
2005-01-01 20:30:01,15,4.61763,0
2005-01-01 20:35:00,30,4.64061,0
2005-01-01 20:35:01,15,4.60977,0
2005-01-01 20:40:00,30,4.64042,0
2005-01-01 20:40:01,15,4.61922,0
2005-01-01 20:45:00,30,4.64042,0
2005-01-01 20:45:01,15,4.61507,0
2005-01-01 20:50:00,30,4.64033,0
2005-01-01 20:50:01,15,4.61633,0
2005-01-01 20:55:00,30,4.64024,0
2005-01-01 20:55:01,15,4.60751,0
2005-01-01 21:00:00,30,4.64028,0
2005-01-01 21:00:01,15,4.61308,0
2005-01-01 21:05:00,30,4.64042,0
2005-01-01 21:05:01,15,4.61093,0
2005-01-01 21:10:00,30,4.64054,0
2005-01-01 21:10:01,15,4.60856,0
2005-01-01 21:15:00,30,4.64056,0
2005-01-01 21:15:01,15,4.61975,0
2005-01-01 21:20:00,30,4.63982,0
2005-01-01 21:20:01,15,4.61215,0
2005-01-01 21:25:00,30,4.63937,0
2005-01-01 21:25:01,15,4.61339,0
2005-01-01 21:30:00,30,4.63905,0
2005-01-01 21:30:01,15,4.61792,0
2005-01-01 21:35:00,30,4.639,0
2005-01-01 21:35:01,15,4.60931,0
2005-01-01 21:40:00,30,4.63924,0
2005-01-01 21:40:01,15,4.61482,0
2005-01-01 21:45:00,30,4.63921,0
2005-01-01 21:45:01,15,4.62202,0
2005-01-01 21:50:00,30,4.63891,0
2005-01-01 21:50:01,15,4.619,0
2005-01-01 21:55:00,30,4.63886,0
2005-01-01 21:55:01,15,4.61607,0
2005-01-01 22:00:00,30,4.63886,0
2005-01-01 22:00:01,15,4.63086,0
2005-01-01 22:05:00,30,4.63879,0
2005-01-01 22:05:01,15,4.63292,0
2005-01-01 22:10:00,30,4.63891,0
2005-01-01 22:10:01,15,4.6322,0
2005-01-01 22:15:00,30,4.639,0
2005-01-01 22:15:01,15,4.62521,0
2005-01-01 22:20:00,30,4.6394,0
2005-01-01 22:20:01,15,4.62269,0
2005-01-01 22:25:00,30,4.63972,0
2005-01-01 22:25:01,15,4.62218,0
2005-01-01 22:30:00,30,4.6401,0
2005-01-01 22:30:01,15,4.63221,0
2005-01-01 22:35:00,30,4.64035,0
2005-01-01 22:35:01,15,4.6267,0
2005-01-01 22:40:00,30,4.64063,0
2005-01-01 22:40:01,15,4.62639,0
2005-01-01 22:45:00,30,4.6407,0
2005-01-01 22:45:01,15,4.62719,0
2005-01-01 22:50:00,30,4.64096,0
2005-01-01 22:50:01,15,4.63047,0
2005-01-01 22:55:00,30,4.64119,0
2005-01-01 22:55:01,15,4.6271,0
2005-01-01 23:00:00,30,4.64112,0
2005-01-01 23:00:01,15,4.63171,0
2005-01-01 23:05:00,30,4.64124,0
2005-01-01 23:05:01,15,4.62652,0
2005-01-01 23:10:00,30,4.64133,0
2005-01-01 23:10:01,15,4.63478,0
2005-01-01 23:15:00,30,4.64164,0
2005-01-01 23:15:01,15,4.63364,0
2005-01-01 23:20:00,30,4.64175,0
2005-01-01 23:20:01,15,4.63433,0
2005-01-01 23:25:00,30,4.64192,0
2005-01-01 23:25:01,15,4.63052,0
2005-01-01 23:30:00,30,4.64227,0
2005-01-01 23:30:01,15,4.64177,0
2005-01-01 23:35:00,30,4.64234,0
2005-01-01 23:35:01,15,4.64123,0
2005-01-01 23:40:00,30,4.64238,0
2005-01-01 23:40:01,15,4.63446,0
2005-01-01 23:45:00,30,4.6425,0
2005-01-01 23:45:01,15,4.6342,0
2005-01-01 23:50:00,30,4.64262,0
2005-01-01 23:50:01,15,4.63689,0
2005-01-01 23:55:00,30,4.64257,0
2005-01-01 23:55:01,15,4.62334,0
2005-01-02 00:00:00,30,4.64278,0
2005-01-02 00:00:01,15,4.62293,0
2005-01-02 00:05:00,30,4.64292,0
2005-01-02 00:05:01,15,4.62688,0
2005-01-02 00:10:00,30,4.6429,0
2005-01-02 00:10:01,15,4.61771,0
2005-01-02 00:15:00,30,4.64308,0
2005-01-02 00:15:01,15,4.62125,0
2005-01-02 00:20:00,30,4.64371,0
2005-01-02 00:20:01,15,4.62096,0
2005-01-02 00:25:00,30,4.64308,0
