%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% conductivity (siemens)
% depth (m)
%
timestamp_utc,depth,conductivity,conductivity_quality
2010-01-01 00:00:02,30,4.52715,0
2010-01-01 00:15:02,30,4.52692,0
2010-01-01 00:30:02,30,4.52658,0
2010-01-01 00:45:02,30,4.52631,0
2010-01-01 01:00:02,30,4.52617,0
2010-01-01 01:15:02,30,4.5264,0
2010-01-01 01:30:01,30,4.52628,0
2010-01-01 01:45:01,30,4.52637,0
2010-01-01 02:00:01,30,4.5285,0
2010-01-01 02:15:01,30,4.531,0
2010-01-01 02:30:01,30,4.53377,0
2010-01-01 02:45:01,30,4.5375,0
2010-01-01 03:00:01,30,4.53594,0
2010-01-01 03:15:01,30,4.53502,0
2010-01-01 03:30:01,30,4.5349,0
2010-01-01 03:45:01,30,4.53433,0
2010-01-01 04:00:01,30,4.53525,0
2010-01-01 04:15:01,30,4.53441,0
2010-01-01 04:30:01,30,4.53543,0
2010-01-01 04:45:01,30,4.53304,0
2010-01-01 05:00:01,30,4.53221,0
2010-01-01 05:15:01,30,4.52693,0
2010-01-01 05:30:01,30,4.5262,0
2010-01-01 05:45:01,30,4.52677,0
2010-01-01 06:00:01,30,4.52707,0
2010-01-01 06:15:01,30,4.52807,0
2010-01-01 06:30:01,30,4.52979,0
2010-01-01 06:45:01,30,4.53361,0
2010-01-01 07:00:01,30,4.53626,0
2010-01-01 07:15:01,30,4.53674,0
2010-01-01 07:30:01,30,4.53738,0
2010-01-01 07:45:01,30,4.53839,0
2010-01-01 08:00:01,30,4.54082,0
2010-01-01 08:15:01,30,4.54301,0
2010-01-01 08:30:01,30,4.546,0
2010-01-01 08:45:01,30,4.5486,0
2010-01-01 09:00:01,30,4.55157,0
2010-01-01 09:15:01,30,4.55482,0
2010-01-01 09:30:01,30,4.55796,0
2010-01-01 09:45:01,30,4.5607,0
2010-01-01 10:00:01,30,4.56322,0
2010-01-01 10:15:01,30,4.56463,0
2010-01-01 10:30:01,30,4.56579,0
2010-01-01 10:45:01,30,4.56713,0
2010-01-01 11:00:01,30,4.56759,0
2010-01-01 11:15:01,30,4.56761,0
2010-01-01 11:30:01,30,4.56777,0
2010-01-01 11:45:01,30,4.56789,0
2010-01-01 12:00:01,30,4.56798,0
2010-01-01 12:15:01,30,4.56801,0
2010-01-01 12:30:01,30,4.5624,0
2010-01-01 12:45:01,30,4.55373,0
2010-01-01 13:00:01,30,4.53957,0
2010-01-01 13:15:01,30,4.55257,0
2010-01-01 13:30:01,30,4.53208,0
2010-01-01 13:45:01,30,4.49098,0
2010-01-01 14:00:01,30,4.45906,0
2010-01-01 14:15:01,30,4.44984,0
2010-01-01 14:30:01,30,4.44153,0
2010-01-01 14:45:01,30,4.43506,0
2010-01-01 15:00:01,30,4.42755,0
2010-01-01 15:15:01,30,4.42245,0
2010-01-01 15:30:01,30,4.41616,0
2010-01-01 15:45:01,30,4.4106,0
2010-01-01 16:00:01,30,4.4063,0
2010-01-01 16:15:01,30,4.40424,0
2010-01-01 16:30:01,30,4.40386,0
2010-01-01 16:45:01,30,4.40256,0
2010-01-01 17:00:01,30,4.40278,0
2010-01-01 17:15:01,30,4.39973,0
2010-01-01 17:30:01,30,4.39527,0
2010-01-01 17:45:01,30,4.39531,0
2010-01-01 18:00:01,30,4.40586,0
2010-01-01 18:15:01,30,4.40601,0
2010-01-01 18:30:01,30,4.40869,0
2010-01-01 18:45:01,30,4.41328,0
2010-01-01 19:00:01,30,4.41515,0
2010-01-01 19:15:01,30,4.42133,0
2010-01-01 19:30:01,30,4.42328,0
2010-01-01 19:45:01,30,4.42366,0
2010-01-01 20:00:01,30,4.42366,0
2010-01-01 20:15:01,30,4.42177,0
2010-01-01 20:30:01,30,4.42664,0
