%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% sea_water_practical_salinity (ppt)
% depth (m)
%
timestamp_utc,depth,sea_water_practical_salinity,sea_water_practical_salinity_quality
2010-01-01 00:00:02,30,34.4997,0
2010-01-01 00:15:02,30,34.4948,0
2010-01-01 00:30:02,30,34.4927,0
2010-01-01 00:45:02,30,34.4935,0
2010-01-01 01:00:02,30,34.4901,0
2010-01-01 01:15:02,30,34.4938,0
2010-01-01 01:30:01,30,34.4899,0
2010-01-01 01:45:01,30,34.4819,0
2010-01-01 02:00:01,30,34.4856,0
2010-01-01 02:15:01,30,34.4909,0
2010-01-01 02:30:01,30,34.4847,0
2010-01-01 02:45:01,30,34.45,0
2010-01-01 03:00:01,30,34.44,0
2010-01-01 03:15:01,30,34.4251,0
2010-01-01 03:30:01,30,34.4219,0
2010-01-01 03:45:01,30,34.4133,0
2010-01-01 04:00:01,30,34.4157,0
2010-01-01 04:15:01,30,34.4142,0
2010-01-01 04:30:01,30,34.4154,0
2010-01-01 04:45:01,30,34.417,0
2010-01-01 05:00:01,30,34.4166,0
2010-01-01 05:15:01,30,34.4177,0
2010-01-01 05:30:01,30,34.4056,0
2010-01-01 05:45:01,30,34.3948,0
2010-01-01 06:00:01,30,34.3967,0
2010-01-01 06:15:01,30,34.3995,0
2010-01-01 06:30:01,30,34.3994,0
2010-01-01 06:45:01,30,34.4061,0
2010-01-01 07:00:01,30,34.4225,0
2010-01-01 07:15:01,30,34.4269,0
2010-01-01 07:30:01,30,34.4322,0
2010-01-01 07:45:01,30,34.4374,0
2010-01-01 08:00:01,30,34.4436,0
2010-01-01 08:15:01,30,34.4533,0
2010-01-01 08:30:01,30,34.4627,0
2010-01-01 08:45:01,30,34.4708,0
2010-01-01 09:00:01,30,34.4778,0
2010-01-01 09:15:01,30,34.4828,0
2010-01-01 09:30:01,30,34.4923,0
2010-01-01 09:45:01,30,34.496,0
2010-01-01 10:00:01,30,34.4974,0
2010-01-01 10:15:01,30,34.4977,0
2010-01-01 10:30:01,30,34.5049,0
2010-01-01 10:45:01,30,34.5156,0
2010-01-01 11:00:01,30,34.507,0
2010-01-01 11:15:01,30,34.5096,0
2010-01-01 11:30:01,30,34.5123,0
2010-01-01 11:45:01,30,34.5129,0
2010-01-01 12:00:01,30,34.5117,0
2010-01-01 12:15:01,30,34.5134,0
2010-01-01 12:30:01,30,34.4587,0
2010-01-01 12:45:01,30,34.4572,0
2010-01-01 13:00:01,30,34.3708,0
2010-01-01 13:15:01,30,34.415,0
2010-01-01 13:30:01,30,34.3833,0
2010-01-01 13:45:01,30,34.2517,0
2010-01-01 14:00:01,30,34.1046,0
2010-01-01 14:15:01,30,34.0761,0
2010-01-01 14:30:01,30,34.0533,0
2010-01-01 14:45:01,30,34.0491,0
2010-01-01 15:00:01,30,34.0287,0
2010-01-01 15:15:01,30,34.0341,0
2010-01-01 15:30:01,30,34.0183,0
2010-01-01 15:45:01,30,34.0081,0
2010-01-01 16:00:01,30,34.0098,0
2010-01-01 16:15:01,30,33.9958,0
2010-01-01 16:30:01,30,34.001,0
2010-01-01 16:45:01,30,33.9907,0
2010-01-01 17:00:01,30,33.9907,0
2010-01-01 17:15:01,30,33.9912,0
2010-01-01 17:30:01,30,33.9735,0
2010-01-01 17:45:01,30,33.9639,0
2010-01-01 18:00:01,30,34.005,0
2010-01-01 18:15:01,30,34.02,0
2010-01-01 18:30:01,30,34.0211,0
2010-01-01 18:45:01,30,34.0448,0
2010-01-01 19:00:01,30,34.0403,0
2010-01-01 19:15:01,30,34.0807,0
2010-01-01 19:30:01,30,34.0681,0
2010-01-01 19:45:01,30,34.084,0
2010-01-01 20:00:01,30,34.0873,0
2010-01-01 20:15:01,30,34.0774,0
2010-01-01 20:30:01,30,34.0768,0
2010-01-01 20:45:01,30,34.1059,0
2010-01-01 21:00:01,30,34.1668,0
2010-01-01 21:15:01,30,34.2575,0
2010-01-01 21:30:01,30,34.2242,0
2010-01-01 21:45:01,30,34.3137,0
2010-01-01 22:00:01,30,34.3386,0
2010-01-01 22:15:01,30,34.371,0
2010-01-01 22:30:01,30,34.3826,0
2010-01-01 22:45:01,30,34.4403,0
2010-01-01 23:00:01,30,34.4761,0
2010-01-01 23:15:01,30,34.4795,0
2010-01-01 23:30:01,30,34.4353,0
2010-01-01 23:45:01,30,34.4046,0
2010-01-02 00:00:01,30,34.4141,0
2010-01-02 00:15:01,30,34.4264,0
2010-01-02 00:30:01,30,34.4304,0
2010-01-02 00:45:01,30,34.3986,0
2010-01-02 01:00:01,30,34.4156,0
2010-01-02 01:15:01,30,34.5407,0
2010-01-02 01:30:01,30,34.0987,0
2010-01-02 01:45:01,30,34.0387,0
2010-01-02 02:00:01,30,34.0825,0
2010-01-02 02:15:01,30,34.0648,0
2010-01-02 02:30:01,30,34.2106,0
2010-01-02 02:45:01,30,34.2601,0
2010-01-02 03:00:01,30,34.3486,0
2010-01-02 03:15:01,30,34.2674,0
2010-01-02 03:30:01,30,34.3036,0
2010-01-02 03:45:01,30,34.2639,0
2010-01-02 04:00:01,30,34.31,0
2010-01-02 04:15:01,30,34.3874,0
2010-01-02 04:30:01,30,34.4268,0
2010-01-02 04:45:01,30,34.4522,0
2010-01-02 05:00:01,30,34.4501,0
2010-01-02 05:15:01,30,34.4939,0
2010-01-02 05:30:01,30,34.502,0
2010-01-02 05:45:01,30,34.5007,0
2010-01-02 06:00:01,30,34.4934,0
2010-01-02 06:15:01,30,34.4827,0
2010-01-02 06:30:01,30,34.4882,0
2010-01-02 06:45:01,30,34.4878,0
2010-01-02 07:00:01,30,34.4934,0
2010-01-02 07:15:01,30,34.4801,0
2010-01-02 07:30:01,30,34.4831,0
2010-01-02 07:45:01,30,34.4816,0
2010-01-02 08:00:01,30,34.4743,0
2010-01-02 08:15:01,30,34.4813,0
2010-01-02 08:30:01,30,34.4667,0
2010-01-02 08:45:02,30,34.4594,0
2010-01-02 09:00:02,30,34.4643,0
2010-01-02 09:15:02,30,34.4658,0
2010-01-02 09:30:02,30,34.4887,0
2010-01-02 09:45:02,30,34.4957,0
2010-01-02 10:00:02,30,34.4983,0
2010-01-02 10:15:02,30,34.5123,0
2010-01-02 10:30:02,30,34.5051,0
2010-01-02 10:45:02,30,34.5207,0
2010-01-02 11:00:02,30,34.517,0
2010-01-02 11:15:02,30,34.5109,0
2010-01-02 11:30:02,30,34.5334,0
2010-01-02 11:45:02,30,34.5463,0
2010-01-02 12:00:02,30,34.5447,0
2010-01-02 12:15:02,30,34.5601,0
2010-01-02 12:30:02,30,34.5631,0
2010-01-02 12:45:02,30,34.5726,0
2010-01-02 13:00:02,30,34.5711,0
2010-01-02 13:15:02,30,34.5606,0
2010-01-02 13:30:02,30,34.5718,0
2010-01-02 13:45:02,30,34.55,0
2010-01-02 14:00:02,30,34.5508,0
2010-01-02 14:15:02,30,34.5451,0
2010-01-02 14:30:02,30,34.5476,0
2010-01-02 14:45:02,30,34.5117,0
2010-01-02 15:00:02,30,34.4983,0
2010-01-02 15:15:02,30,34.489,0
2010-01-02 15:30:02,30,34.4814,0
2010-01-02 15:45:02,30,34.4372,0
2010-01-02 16:00:02,30,34.4555,0
2010-01-02 16:15:02,30,34.4446,0
2010-01-02 16:30:02,30,34.4424,0
2010-01-02 16:45:02,30,34.4467,0
2010-01-02 17:00:02,30,34.4572,0
2010-01-02 17:15:02,30,34.4569,0
2010-01-02 17:30:02,30,34.458,0
2010-01-02 17:45:02,30,34.4644,0
2010-01-02 18:00:02,30,34.4681,0
2010-01-02 18:15:02,30,34.4805,0
2010-01-02 18:30:02,30,34.496,0
2010-01-02 18:45:02,30,34.5155,0
2010-01-02 19:00:02,30,34.5517,0
2010-01-02 19:15:02,30,34.5483,0
2010-01-02 19:30:01,30,34.5628,0
2010-01-02 19:45:01,30,34.575,0
2010-01-02 20:00:01,30,34.5791,0
2010-01-02 20:15:01,30,34.5808,0
2010-01-02 20:30:01,30,34.571,0
2010-01-02 20:45:01,30,34.5794,0
2010-01-02 21:00:01,30,34.5749,0
2010-01-02 21:15:01,30,34.5784,0
2010-01-02 21:30:01,30,34.6039,0
2010-01-02 21:45:01,30,34.5823,0
2010-01-02 22:00:01,30,34.5789,0
2010-01-02 22:15:01,30,34.5856,0
2010-01-02 22:30:01,30,34.5837,0
2010-01-02 22:45:01,30,34.5936,0
2010-01-02 23:00:01,30,34.5982,0
2010-01-02 23:15:01,30,34.6201,0
2010-01-02 23:30:01,30,34.6286,0
2010-01-02 23:45:01,30,34.6417,0
2010-01-03 00:00:01,30,34.66,0
2010-01-03 00:15:01,30,34.6567,0
2010-01-03 00:30:01,30,34.663,0
2010-01-03 00:45:01,30,34.6668,0
2010-01-03 01:00:01,30,34.667,0
2010-01-03 01:15:01,30,34.6572,0
2010-01-03 01:30:01,30,34.6559,0
2010-01-03 01:45:01,30,34.6494,0
2010-01-03 02:00:01,30,34.653,0
2010-01-03 02:15:01,30,34.6476,0
2010-01-03 02:30:01,30,34.6349,0
2010-01-03 02:45:01,30,34.6318,0
2010-01-03 03:00:01,30,34.6213,0
2010-01-03 03:15:01,30,34.6218,0
2010-01-03 03:30:01,30,34.6069,0
2010-01-03 03:45:01,30,34.5969,0
2010-01-03 04:00:01,30,34.5767,0
2010-01-03 04:15:01,30,34.5586,0
2010-01-03 04:30:01,30,34.5577,0
2010-01-03 04:45:01,30,34.5599,0
2010-01-03 05:00:01,30,34.5443,0
2010-01-03 05:15:01,30,34.511,0
2010-01-03 05:30:01,30,34.4869,0
2010-01-03 05:45:01,30,34.4682,0
2010-01-03 06:00:01,30,34.46,0
2010-01-03 06:15:01,30,34.4571,0
2010-01-03 06:30:01,30,34.4453,0
2010-01-03 06:45:01,30,34.4339,0
2010-01-03 07:00:01,30,34.4174,0
2010-01-03 07:15:01,30,34.4253,0
2010-01-03 07:30:01,30,34.412,0
2010-01-03 07:45:01,30,34.4007,0
2010-01-03 08:00:01,30,34.3638,0
2010-01-03 08:15:01,30,34.3166,0
2010-01-03 08:30:01,30,34.3079,0
2010-01-03 08:45:01,30,34.314,0
2010-01-03 09:00:01,30,34.2846,0
2010-01-03 09:15:01,30,34.2475,0
2010-01-03 09:30:01,30,34.2474,0
2010-01-03 09:45:01,30,34.2809,0
2010-01-03 10:00:01,30,34.2842,0
2010-01-03 10:15:01,30,34.3861,0
2010-01-03 10:30:01,30,34.4222,0
2010-01-03 10:45:01,30,34.4415,0
2010-01-03 11:00:01,30,34.4594,0
2010-01-03 11:15:01,30,34.4771,0
2010-01-03 11:30:01,30,34.5016,0
2010-01-03 11:45:01,30,34.5268,0
2010-01-03 12:00:01,30,34.5312,0
2010-01-03 12:15:01,30,34.5492,0
2010-01-03 12:30:01,30,34.5423,0
2010-01-03 12:45:01,30,34.5467,0
2010-01-03 13:00:01,30,34.5564,0
2010-01-03 13:15:01,30,34.5521,0
2010-01-03 13:30:01,30,34.5679,0
2010-01-03 13:45:01,30,34.5669,0
2010-01-03 14:00:01,30,34.5585,0
2010-01-03 14:15:01,30,34.5611,0
2010-01-03 14:30:01,30,34.5658,0
2010-01-03 14:45:01,30,34.5633,0
2010-01-03 15:00:01,30,34.5499,0
2010-01-03 15:15:01,30,34.5418,0
2010-01-03 15:30:01,30,34.5219,0
2010-01-03 15:45:01,30,34.5158,0
2010-01-03 16:00:01,30,34.5261,0
2010-01-03 16:15:01,30,34.5196,0
2010-01-03 16:30:01,30,34.5065,0
2010-01-03 16:45:01,30,34.4967,0
2010-01-03 17:00:01,30,34.4856,0
2010-01-03 17:15:01,30,34.4445,0
2010-01-03 17:30:01,30,34.4212,0
2010-01-03 17:45:01,30,34.4519,0
2010-01-03 18:00:01,30,34.438,0
