%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% conductivity (siemens)
% depth (m)
%
timestamp_utc,depth,conductivity,conductivity_quality
2000-04-20 15:55:00,15,4.71974,0
2000-04-20 16:00:00,15,4.72088,0
2000-04-20 16:05:00,15,4.72205,0
2000-04-20 16:10:00,15,4.72832,0
2000-04-20 16:15:00,15,4.73011,0
2000-04-20 16:20:00,15,4.73399,0
2000-04-20 16:25:00,15,4.73444,0
2000-04-20 16:30:00,15,4.73444,0
2000-04-20 16:35:00,15,4.7356,0
2000-04-20 16:40:00,15,4.73706,0
2000-04-20 16:45:00,15,4.73596,0
2000-04-20 16:50:00,15,4.73699,0
2000-04-20 16:55:00,15,4.73957,0
2000-04-20 17:00:00,15,4.74026,0
2000-04-20 17:05:00,15,4.74071,0
2000-04-20 17:10:00,15,4.74078,0
2000-04-20 17:15:00,15,4.7404,0
2000-04-20 17:20:00,15,4.74078,0
2000-04-20 17:25:00,15,4.73976,0
2000-04-20 17:30:00,15,4.74085,0
2000-04-20 17:35:00,15,4.74482,0
2000-04-20 17:40:00,15,4.74578,0
2000-04-20 17:45:00,15,4.74041,0
2000-04-20 17:45:02,30,4.73895,0
2000-04-20 17:50:00,15,4.74189,0
2000-04-20 17:50:02,30,4.7402,0
2000-04-20 17:55:00,15,4.74127,0
2000-04-20 17:55:02,30,4.74041,0
2000-04-20 18:00:00,15,4.74934,0
2000-04-20 18:00:02,30,4.7409,0
2000-04-20 18:05:00,15,4.74748,0
2000-04-20 18:05:02,30,4.74137,0
2000-04-20 18:10:00,15,4.74526,0
2000-04-20 18:10:02,30,4.74199,0
2000-04-20 18:15:00,15,4.74994,0
2000-04-20 18:15:02,30,4.74226,0
2000-04-20 18:20:00,15,4.74686,0
2000-04-20 18:20:02,30,4.74297,0
2000-04-20 18:25:00,15,4.74791,0
2000-04-20 18:25:02,30,4.7431,0
2000-04-20 18:30:00,15,4.74769,0
2000-04-20 18:30:02,30,4.74343,0
2000-04-20 18:35:00,15,4.74966,0
2000-04-20 18:35:02,30,4.7437,0
2000-04-20 18:40:00,15,4.75155,0
2000-04-20 18:40:02,30,4.74386,0
2000-04-20 18:45:00,15,4.74834,0
2000-04-20 18:45:02,30,4.74419,0
2000-04-20 18:50:00,15,4.75133,0
2000-04-20 18:50:02,30,4.7443,0
2000-04-20 18:55:00,15,4.75102,0
2000-04-20 18:55:02,30,4.74443,0
2000-04-20 19:00:00,15,4.74973,0
2000-04-20 19:00:02,30,4.7448,0
2000-04-20 19:05:00,15,4.75083,0
2000-04-20 19:05:02,30,4.745,0
2000-04-20 19:10:00,15,4.75313,0
2000-04-20 19:10:02,30,4.74531,0
2000-04-20 19:15:00,15,4.75519,0
2000-04-20 19:15:02,30,4.74559,0
2000-04-20 19:20:00,15,4.75159,0
2000-04-20 19:20:02,30,4.74591,0
2000-04-20 19:25:00,15,4.75238,0
2000-04-20 19:25:02,30,4.74624,0
2000-04-20 19:30:00,15,4.75176,0
2000-04-20 19:30:02,30,4.74664,0
