%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% sea_water_practical_salinity (ppt)
% depth (m)
%
timestamp_utc,depth,sea_water_practical_salinity,sea_water_practical_salinity_quality
2015-01-01 00:10:01,30,35.9892,0
2015-01-01 00:25:01,30,35.988,0
2015-01-01 00:40:01,30,35.9868,0
2015-01-01 00:55:01,30,35.9894,0
2015-01-01 01:10:01,30,35.9891,0
2015-01-01 01:25:01,30,35.9882,0
2015-01-01 01:40:01,30,35.9876,0
2015-01-01 01:55:01,30,35.9881,0
2015-01-01 02:10:01,30,35.9891,0
2015-01-01 02:25:01,30,35.9886,0
2015-01-01 02:40:01,30,35.9889,0
2015-01-01 02:55:01,30,35.9881,0
2015-01-01 03:10:01,30,35.9871,0
2015-01-01 03:25:01,30,35.9874,0
2015-01-01 03:40:01,30,35.9867,0
2015-01-01 03:55:01,30,35.9854,0
2015-01-01 04:10:01,30,35.985,0
2015-01-01 04:25:01,30,35.9838,0
2015-01-01 04:40:01,30,35.9847,0
2015-01-01 04:55:01,30,35.9835,0
2015-01-01 05:10:01,30,35.9845,0
2015-01-01 05:25:01,30,35.9813,0
2015-01-01 05:40:01,30,35.9804,0
2015-01-01 05:55:01,30,35.9781,0
2015-01-01 06:10:01,30,35.9767,0
2015-01-01 06:25:01,30,35.9734,0
2015-01-01 06:40:01,30,35.9711,0
2015-01-01 06:55:01,30,35.9706,0
2015-01-01 07:10:01,30,35.9694,0
2015-01-01 07:25:01,30,35.9678,0
2015-01-01 07:40:01,30,35.9617,0
2015-01-01 07:55:01,30,35.9624,0
2015-01-01 08:10:01,30,35.9586,0
2015-01-01 08:25:01,30,35.9559,0
2015-01-01 08:40:01,30,35.9531,0
2015-01-01 08:55:01,30,35.9539,0
2015-01-01 09:10:01,30,35.9541,0
2015-01-01 09:25:01,30,35.9559,0
2015-01-01 09:40:01,30,35.9586,0
2015-01-01 09:55:01,30,35.9585,0
2015-01-01 10:10:01,30,35.9501,0
2015-01-01 10:25:01,30,35.9676,0
2015-01-01 10:40:01,30,35.9805,0
2015-01-01 10:55:01,30,35.9823,0
2015-01-01 11:10:01,30,35.9946,0
2015-01-01 11:25:01,30,35.9909,0
2015-01-01 11:40:01,30,35.9924,0
2015-01-01 11:55:01,30,35.9909,0
2015-01-01 12:10:01,30,35.9915,0
2015-01-01 12:25:01,30,35.9932,0
2015-01-01 12:40:01,30,35.9933,0
2015-01-01 12:55:01,30,35.9948,0
2015-01-01 13:10:01,30,35.9958,0
2015-01-01 13:25:01,30,35.9963,0
2015-01-01 13:40:01,30,35.9972,0
2015-01-01 13:55:01,30,35.9953,0
2015-01-01 14:10:01,30,35.9975,0
2015-01-01 14:25:01,30,35.9988,0
2015-01-01 14:40:01,30,35.9998,0
2015-01-01 14:55:01,30,35.9992,0
2015-01-01 15:10:01,30,35.9993,0
2015-01-01 15:25:01,30,35.9982,0
2015-01-01 15:40:01,30,35.9981,0
2015-01-01 15:55:01,30,35.9955,0
2015-01-01 16:10:01,30,35.9935,0
2015-01-01 16:25:01,30,35.9946,0
2015-01-01 16:40:01,30,35.9938,0
2015-01-01 16:55:01,30,35.9934,0
2015-01-01 17:10:01,30,35.9927,0
2015-01-01 17:25:01,30,35.99,0
2015-01-01 17:40:01,30,35.9894,0
2015-01-01 17:55:01,30,35.984,0
2015-01-01 18:10:01,30,35.9852,0
2015-01-01 18:25:01,30,35.9864,0
2015-01-01 18:40:01,30,35.9864,0
2015-01-01 18:55:01,30,35.9861,0
2015-01-01 19:10:01,30,35.9867,0
2015-01-01 19:25:01,30,35.9858,0
2015-01-01 19:40:01,30,35.9843,0
2015-01-01 19:55:01,30,35.9851,0
2015-01-01 20:10:01,30,35.9838,0
2015-01-01 20:25:01,30,35.9832,0
2015-01-01 20:40:01,30,35.9813,0
2015-01-01 20:55:01,30,35.9813,0
2015-01-01 21:10:01,30,35.9772,0
2015-01-01 21:25:01,30,35.9793,0
2015-01-01 21:40:01,30,35.9804,0
2015-01-01 21:55:01,30,35.9815,0
2015-01-01 22:10:01,30,35.9834,0
2015-01-01 22:25:01,30,35.9829,0
2015-01-01 22:40:01,30,35.9842,0
2015-01-01 22:55:01,30,35.9844,0
2015-01-01 23:10:01,30,35.9858,0
2015-01-01 23:25:01,30,35.9873,0
2015-01-01 23:40:01,30,35.9901,0
2015-01-01 23:55:01,30,35.992,0
2015-01-02 00:10:01,30,35.9941,0
2015-01-02 00:25:01,30,35.9974,0
2015-01-02 00:40:01,30,36.0002,0
2015-01-02 00:55:01,30,36.002,0
2015-01-02 01:10:01,30,36.0025,0
2015-01-02 01:25:01,30,36.004,0
2015-01-02 01:40:01,30,36.0053,0
2015-01-02 01:55:01,30,36.0048,0
2015-01-02 02:10:01,30,36.0068,0
2015-01-02 02:25:01,30,36.007,0
2015-01-02 02:40:01,30,36.0082,0
2015-01-02 02:55:01,30,36.0088,0
2015-01-02 03:10:01,30,36.0093,0
2015-01-02 03:25:01,30,36.0096,0
2015-01-02 03:40:01,30,36.0076,0
2015-01-02 03:55:01,30,36.0042,0
2015-01-02 04:10:01,30,36.0028,0
2015-01-02 04:25:01,30,36.001,0
2015-01-02 04:40:01,30,36.001,0
2015-01-02 04:55:01,30,36,0
2015-01-02 05:10:01,30,35.9969,0
2015-01-02 05:25:01,30,35.9948,0
2015-01-02 05:40:01,30,35.9917,0
2015-01-02 05:55:01,30,35.9879,0
2015-01-02 06:10:01,30,35.9859,0
2015-01-02 06:25:01,30,35.9879,0
2015-01-02 06:40:01,30,35.9934,0
2015-01-02 06:55:01,30,35.9883,0
2015-01-02 07:10:01,30,35.9756,0
2015-01-02 07:25:01,30,35.9757,0
2015-01-02 07:40:01,30,35.9639,0
2015-01-02 07:55:01,30,35.9591,0
2015-01-02 08:10:01,30,35.9555,0
2015-01-02 08:25:01,30,35.9528,0
2015-01-02 08:40:01,30,35.9517,0
2015-01-02 08:55:01,30,35.9409,0
2015-01-02 09:10:01,30,35.9356,0
2015-01-02 09:25:01,30,35.9321,0
2015-01-02 09:40:01,30,35.9327,0
2015-01-02 09:55:01,30,35.9335,0
2015-01-02 10:10:01,30,35.9319,0
2015-01-02 10:25:01,30,35.9319,0
2015-01-02 10:40:01,30,35.9323,0
2015-01-02 10:55:01,30,35.933,0
2015-01-02 11:10:01,30,35.9379,0
2015-01-02 11:25:01,30,35.9345,0
2015-01-02 11:40:01,30,35.9398,0
2015-01-02 11:55:01,30,35.9392,0
2015-01-02 12:10:01,30,35.941,0
2015-01-02 12:25:01,30,35.9407,0
2015-01-02 12:40:01,30,35.9419,0
2015-01-02 12:55:01,30,35.9431,0
2015-01-02 13:10:01,30,35.9465,0
2015-01-02 13:25:01,30,35.9444,0
2015-01-02 13:40:01,30,35.9438,0
2015-01-02 13:55:01,30,35.9419,0
2015-01-02 14:10:01,30,35.945,0
2015-01-02 14:25:01,30,35.945,0
2015-01-02 14:40:01,30,35.9454,0
2015-01-02 14:55:01,30,35.9466,0
2015-01-02 15:10:01,30,35.9453,0
2015-01-02 15:25:01,30,35.9472,0
2015-01-02 15:40:01,30,35.9481,0
2015-01-02 15:55:01,30,35.9467,0
2015-01-02 16:10:01,30,35.9471,0
2015-01-02 16:25:01,30,35.9481,0
2015-01-02 16:40:01,30,35.9486,0
2015-01-02 16:55:01,30,35.9493,0
2015-01-02 17:10:01,30,35.9506,0
2015-01-02 17:25:01,30,35.9532,0
2015-01-02 17:40:01,30,35.9532,0
2015-01-02 17:55:01,30,35.9607,0
2015-01-02 18:10:01,30,35.9659,0
2015-01-02 18:25:01,30,35.9709,0
2015-01-02 18:40:01,30,35.9814,0
2015-01-02 18:55:01,30,35.9765,0
2015-01-02 19:10:01,30,35.9792,0
2015-01-02 19:25:01,30,35.9828,0
2015-01-02 19:40:01,30,35.9833,0
2015-01-02 19:55:01,30,35.9909,0
2015-01-02 20:10:01,30,35.9935,0
2015-01-02 20:25:01,30,35.9927,0
2015-01-02 20:40:01,30,35.9895,0
2015-01-02 20:55:01,30,35.9933,0
2015-01-02 21:10:01,30,35.9955,0
2015-01-02 21:25:01,30,35.994,0
2015-01-02 21:40:01,30,35.9955,0
2015-01-02 21:55:01,30,35.996,0
2015-01-02 22:10:01,30,35.9966,0
2015-01-02 22:25:01,30,35.9983,0
2015-01-02 22:40:01,30,35.9988,0
2015-01-02 22:55:01,30,35.9994,0
2015-01-02 23:10:01,30,36.0004,0
2015-01-02 23:25:01,30,36.0029,0
2015-01-02 23:40:01,30,36.0001,0
2015-01-02 23:55:01,30,36.0044,0
2015-01-03 00:10:01,30,36.0036,0
2015-01-03 00:25:01,30,36.0042,0
2015-01-03 00:40:01,30,36.0025,0
2015-01-03 00:55:01,30,36.0027,0
2015-01-03 01:10:02,30,36.0062,0
2015-01-03 01:25:01,30,36.0039,0
2015-01-03 01:40:01,30,36.0047,0
2015-01-03 01:55:01,30,36.0034,0
2015-01-03 02:10:01,30,36.0024,0
2015-01-03 02:25:01,30,36.0025,0
2015-01-03 02:40:01,30,36.0005,0
2015-01-03 02:55:01,30,36.0002,0
2015-01-03 03:10:01,30,36.0007,0
2015-01-03 03:25:01,30,36.0018,0
2015-01-03 03:40:01,30,35.9977,0
2015-01-03 03:55:01,30,36.0003,0
2015-01-03 04:10:01,30,36.0003,0
2015-01-03 04:25:01,30,35.999,0
2015-01-03 04:40:01,30,35.9981,0
2015-01-03 04:55:01,30,35.9962,0
2015-01-03 05:10:01,30,35.9948,0
2015-01-03 05:25:01,30,35.9915,0
2015-01-03 05:40:01,30,35.9917,0
2015-01-03 05:55:01,30,35.9918,0
2015-01-03 06:10:01,30,35.9897,0
2015-01-03 06:25:01,30,35.9867,0
2015-01-03 06:40:01,30,35.9809,0
2015-01-03 06:55:01,30,35.9795,0
2015-01-03 07:10:01,30,35.9753,0
2015-01-03 07:25:01,30,35.9711,0
2015-01-03 07:40:01,30,35.9702,0
2015-01-03 07:55:01,30,35.9654,0
2015-01-03 08:10:01,30,35.9631,0
2015-01-03 08:25:01,30,35.9606,0
2015-01-03 08:40:01,30,35.9565,0
2015-01-03 08:55:01,30,35.9551,0
2015-01-03 09:10:01,30,35.9542,0
2015-01-03 09:25:01,30,35.9543,0
2015-01-03 09:40:01,30,35.948,0
2015-01-03 09:55:01,30,35.9452,0
2015-01-03 10:10:01,30,35.9433,0
2015-01-03 10:25:01,30,35.9441,0
2015-01-03 10:40:01,30,35.9445,0
2015-01-03 10:55:01,30,35.9482,0
2015-01-03 11:10:01,30,35.9473,0
2015-01-03 11:25:01,30,35.9467,0
2015-01-03 11:40:01,30,35.943,0
2015-01-03 11:55:01,30,35.9401,0
2015-01-03 12:10:01,30,35.9308,0
2015-01-03 12:25:01,30,35.9286,0
2015-01-03 12:40:01,30,35.9247,0
2015-01-03 12:55:01,30,35.9254,0
2015-01-03 13:10:01,30,35.9272,0
2015-01-03 13:25:01,30,35.9291,0
2015-01-03 13:40:01,30,35.9306,0
2015-01-03 13:55:01,30,35.9341,0
2015-01-03 14:10:01,30,35.9359,0
2015-01-03 14:25:01,30,35.9409,0
2015-01-03 14:40:01,30,35.9424,0
2015-01-03 14:55:01,30,35.9439,0
2015-01-03 15:10:01,30,35.9446,0
2015-01-03 15:25:01,30,35.9447,0
2015-01-03 15:40:01,30,35.9452,0
2015-01-03 15:55:01,30,35.9451,0
2015-01-03 16:10:01,30,35.9458,0
2015-01-03 16:25:01,30,35.9451,0
2015-01-03 16:40:01,30,35.9462,0
2015-01-03 16:55:01,30,35.9457,0
2015-01-03 17:10:01,30,35.9461,0
