%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% sea_water_temperature (deg C)
% depth (m)
%
timestamp_utc,depth,sea_water_temperature,sea_water_temperature_quality
2015-01-01 00:10:01,30,14.0253,0
2015-01-01 00:25:01,30,14.0132,0
2015-01-01 00:40:01,30,14.0086,0
2015-01-01 00:55:01,30,14.0029,0
2015-01-01 01:10:01,30,13.9983,0
2015-01-01 01:25:01,30,13.9803,0
2015-01-01 01:40:01,30,13.9652,0
2015-01-01 01:55:01,30,13.959,0
2015-01-01 02:10:01,30,13.9571,0
2015-01-01 02:25:01,30,13.9519,0
2015-01-01 02:40:01,30,13.9369,0
2015-01-01 02:55:01,30,13.9209,0
2015-01-01 03:10:01,30,13.9049,0
2015-01-01 03:25:01,30,13.8976,0
2015-01-01 03:40:01,30,13.8897,0
2015-01-01 03:55:01,30,13.8828,0
2015-01-01 04:10:01,30,13.881,0
2015-01-01 04:25:01,30,13.881,0
2015-01-01 04:40:01,30,13.8756,0
2015-01-01 04:55:01,30,13.8713,0
2015-01-01 05:10:01,30,13.8769,0
2015-01-01 05:25:01,30,13.8772,0
2015-01-01 05:40:01,30,13.8546,0
2015-01-01 05:55:01,30,13.8419,0
2015-01-01 06:10:01,30,13.8124,0
2015-01-01 06:25:01,30,13.7898,0
2015-01-01 06:40:01,30,13.7738,0
2015-01-01 06:55:01,30,13.7657,0
2015-01-01 07:10:01,30,13.7574,0
2015-01-01 07:25:01,30,13.7411,0
2015-01-01 07:40:01,30,13.7152,0
2015-01-01 07:55:01,30,13.6838,0
2015-01-01 08:10:01,30,13.636,0
2015-01-01 08:25:01,30,13.5846,0
2015-01-01 08:40:01,30,13.5455,0
2015-01-01 08:55:01,30,13.5367,0
2015-01-01 09:10:01,30,13.5303,0
2015-01-01 09:25:01,30,13.5352,0
2015-01-01 09:40:01,30,13.54,0
2015-01-01 09:55:01,30,13.5489,0
2015-01-01 10:10:01,30,13.5851,0
2015-01-01 10:25:01,30,13.6225,0
2015-01-01 10:40:01,30,13.7054,0
2015-01-01 10:55:01,30,13.7441,0
2015-01-01 11:10:01,30,13.7137,0
2015-01-01 11:25:01,30,13.713,0
2015-01-01 11:40:01,30,13.6967,0
2015-01-01 11:55:01,30,13.6947,0
2015-01-01 12:10:01,30,13.6917,0
2015-01-01 12:25:01,30,13.6997,0
2015-01-01 12:40:01,30,13.7021,0
2015-01-01 12:55:01,30,13.712,0
2015-01-01 13:10:01,30,13.7127,0
2015-01-01 13:25:01,30,13.7179,0
2015-01-01 13:40:01,30,13.7131,0
2015-01-01 13:55:01,30,13.7146,0
2015-01-01 14:10:01,30,13.721,0
2015-01-01 14:25:01,30,13.7411,0
2015-01-01 14:40:01,30,13.7496,0
2015-01-01 14:55:01,30,13.7433,0
2015-01-01 15:10:01,30,13.7385,0
2015-01-01 15:25:01,30,13.7352,0
2015-01-01 15:40:01,30,13.7258,0
2015-01-01 15:55:01,30,13.692,0
2015-01-01 16:10:01,30,13.6863,0
2015-01-01 16:25:01,30,13.682,0
2015-01-01 16:40:01,30,13.6703,0
2015-01-01 16:55:01,30,13.6601,0
2015-01-01 17:10:01,30,13.6295,0
2015-01-01 17:25:01,30,13.5976,0
2015-01-01 17:40:01,30,13.5776,0
2015-01-01 17:55:01,30,13.5192,0
2015-01-01 18:10:01,30,13.5065,0
2015-01-01 18:25:01,30,13.4952,0
2015-01-01 18:40:01,30,13.4926,0
2015-01-01 18:55:01,30,13.4777,0
2015-01-01 19:10:01,30,13.4697,0
2015-01-01 19:25:01,30,13.4576,0
2015-01-01 19:40:01,30,13.4409,0
2015-01-01 19:55:01,30,13.4356,0
2015-01-01 20:10:01,30,13.4338,0
2015-01-01 20:25:01,30,13.4241,0
2015-01-01 20:40:01,30,13.4184,0
2015-01-01 20:55:01,30,13.4132,0
2015-01-01 21:10:01,30,13.4074,0
2015-01-01 21:25:01,30,13.4068,0
2015-01-01 21:40:01,30,13.4075,0
2015-01-01 21:55:01,30,13.4122,0
2015-01-01 22:10:01,30,13.4165,0
2015-01-01 22:25:01,30,13.418,0
2015-01-01 22:40:01,30,13.4206,0
2015-01-01 22:55:01,30,13.4271,0
2015-01-01 23:10:01,30,13.4397,0
2015-01-01 23:25:01,30,13.4506,0
2015-01-01 23:40:01,30,13.4643,0
2015-01-01 23:55:01,30,13.4787,0
2015-01-02 00:10:01,30,13.494,0
2015-01-02 00:25:01,30,13.516,0
2015-01-02 00:40:01,30,13.5338,0
2015-01-02 00:55:01,30,13.5418,0
2015-01-02 01:10:01,30,13.546,0
2015-01-02 01:25:01,30,13.5538,0
2015-01-02 01:40:01,30,13.5638,0
2015-01-02 01:55:01,30,13.5698,0
2015-01-02 02:10:01,30,13.5753,0
2015-01-02 02:25:01,30,13.577,0
2015-01-02 02:40:01,30,13.5795,0
2015-01-02 02:55:01,30,13.5826,0
2015-01-02 03:10:01,30,13.5861,0
2015-01-02 03:25:01,30,13.5861,0
2015-01-02 03:40:01,30,13.5809,0
2015-01-02 03:55:01,30,13.5582,0
2015-01-02 04:10:01,30,13.547,0
2015-01-02 04:25:01,30,13.5366,0
2015-01-02 04:40:01,30,13.5335,0
2015-01-02 04:55:01,30,13.5229,0
2015-01-02 05:10:01,30,13.5136,0
2015-01-02 05:25:01,30,13.4918,0
2015-01-02 05:40:01,30,13.4811,0
2015-01-02 05:55:01,30,13.4647,0
2015-01-02 06:10:01,30,13.4581,0
2015-01-02 06:25:01,30,13.4736,0
