%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% conductivity (siemens)
% depth (m)
%
timestamp_utc,depth,conductivity,conductivity_quality
2014-01-01 00:00:02,30,4.90506,0
2014-01-01 00:15:02,30,4.90373,0
2014-01-01 00:30:02,30,4.9043,0
2014-01-01 00:45:02,30,4.90397,0
2014-01-01 01:00:02,30,4.90257,0
2014-01-01 01:15:02,30,4.90247,0
2014-01-01 01:30:02,30,4.90114,0
2014-01-01 01:45:02,30,4.90018,0
2014-01-01 02:00:02,30,4.89891,0
2014-01-01 02:15:02,30,4.89547,0
2014-01-01 02:30:02,30,4.89259,0
2014-01-01 02:45:02,30,4.89212,0
2014-01-01 03:00:02,30,4.89029,0
2014-01-01 03:15:02,30,4.88927,0
2014-01-01 03:30:02,30,4.88805,0
2014-01-01 03:45:02,30,4.88605,0
2014-01-01 04:00:02,30,4.88722,0
2014-01-01 04:15:02,30,4.8874,0
2014-01-01 04:30:02,30,4.88818,0
2014-01-01 04:45:02,30,4.88849,0
2014-01-01 05:00:02,30,4.88875,0
2014-01-01 05:15:02,30,4.88844,0
2014-01-01 05:30:02,30,4.88846,0
2014-01-01 05:45:02,30,4.8894,0
2014-01-01 06:00:02,30,4.89044,0
2014-01-01 06:15:02,30,4.89012,0
2014-01-01 06:30:02,30,4.8908,0
2014-01-01 06:45:02,30,4.89059,0
2014-01-01 07:00:02,30,4.88994,0
2014-01-01 07:15:02,30,4.88968,0
2014-01-01 07:30:02,30,4.88755,0
2014-01-01 07:45:02,30,4.88784,0
2014-01-01 08:00:02,30,4.8886,0
2014-01-01 08:15:02,30,4.89028,0
2014-01-01 08:30:02,30,4.89129,0
2014-01-01 08:45:02,30,4.89245,0
2014-01-01 09:00:02,30,4.89417,0
2014-01-01 09:15:02,30,4.89541,0
2014-01-01 09:30:02,30,4.89516,0
2014-01-01 09:45:02,30,4.89605,0
2014-01-01 10:00:02,30,4.89917,0
2014-01-01 10:15:02,30,4.89693,0
2014-01-01 10:30:02,30,4.89723,0
2014-01-01 10:45:02,30,4.89815,0
2014-01-01 11:00:02,30,4.89644,0
2014-01-01 11:15:02,30,4.89709,0
2014-01-01 11:30:02,30,4.89362,0
2014-01-01 11:45:02,30,4.8927,0
2014-01-01 12:00:01,30,4.89272,0
2014-01-01 12:15:01,30,4.89226,0
2014-01-01 12:30:01,30,4.8934,0
2014-01-01 12:45:01,30,4.89609,0
2014-01-01 13:00:01,30,4.89523,0
2014-01-01 13:15:01,30,4.89535,0
2014-01-01 13:30:01,30,4.89476,0
2014-01-01 13:45:01,30,4.89353,0
2014-01-01 14:00:01,30,4.89341,0
2014-01-01 14:15:01,30,4.89389,0
2014-01-01 14:30:01,30,4.89326,0
2014-01-01 14:45:01,30,4.89142,0
2014-01-01 15:00:01,30,4.88947,0
2014-01-01 15:15:01,30,4.88706,0
2014-01-01 15:30:01,30,4.88441,0
2014-01-01 15:45:01,30,4.88092,0
2014-01-01 16:00:01,30,4.87863,0
2014-01-01 16:15:01,30,4.87464,0
2014-01-01 16:30:01,30,4.87279,0
2014-01-01 16:45:01,30,4.87049,0
2014-01-01 17:00:01,30,4.8696,0
2014-01-01 17:15:01,30,4.86842,0
2014-01-01 17:30:01,30,4.86731,0
2014-01-01 17:45:01,30,4.86613,0
2014-01-01 18:00:01,30,4.86617,0
2014-01-01 18:15:01,30,4.86625,0
2014-01-01 18:30:01,30,4.86651,0
2014-01-01 18:45:01,30,4.86729,0
2014-01-01 19:00:01,30,4.86833,0
2014-01-01 19:15:01,30,4.86988,0
2014-01-01 19:30:01,30,4.87129,0
2014-01-01 19:45:01,30,4.87236,0
2014-01-01 20:00:01,30,4.87317,0
2014-01-01 20:15:01,30,4.87373,0
2014-01-01 20:30:01,30,4.87511,0
2014-01-01 20:45:01,30,4.87587,0
2014-01-01 21:00:01,30,4.8768,0
2014-01-01 21:15:01,30,4.87758,0
